"","site","elevation_ft","width_ft","Biology","Presence","Bio.Colors"
"1321","H",7.224762,92.484828,"Green_Algae",1,"seagreen"
"1322","H",7.224762,92.484828,"Brown_Algae",1,"chocolate4"
"1323","H",7.224762,92.484828,"Red_Algae",1,"firebrick"
"1324","H",7.224762,92.484828,"Barnacles",1,"bisque2"
"1325","H",7.224762,92.484828,"Anemone",1,"orange"
"1326","H",7.077117,94.322188,"Green_Algae",1,"seagreen"
"1327","H",7.077117,94.322188,"Brown_Algae",1,"chocolate4"
"1328","H",7.077117,94.322188,"Red_Algae",1,"firebrick"
"1329","H",7.077117,94.322188,"Barnacles",1,"bisque2"
"1330","H",7.077117,94.322188,"Anemone",1,"orange"
"1331","H",6.899943,96.251416,"Green_Algae",1,"seagreen"
"1332","H",6.899943,96.251416,"Brown_Algae",1,"chocolate4"
"1333","H",6.899943,96.251416,"Red_Algae",1,"firebrick"
"1334","H",6.899943,96.251416,"Barnacles",1,"bisque2"
"1335","H",6.899943,96.251416,"Anemone",1,"orange"
"1336","H",6.716207,98.147834,"Green_Algae",1,"seagreen"
"1337","H",6.716207,98.147834,"Brown_Algae",1,"chocolate4"
"1338","H",6.716207,98.147834,"Red_Algae",1,"firebrick"
"1339","H",6.716207,98.147834,"Barnacles",1,"bisque2"
"1340","H",6.716207,98.147834,"Anemone",1,"orange"
"1341","H",6.647306,99.968789,"Green_Algae",1,"seagreen"
"1342","H",6.647306,99.968789,"Brown_Algae",1,"chocolate4"
"1343","H",6.647306,99.968789,"Red_Algae",1,"firebrick"
"1344","H",6.647306,99.968789,"Barnacles",1,"bisque2"
"1345","H",6.647306,99.968789,"Anemone",1,"orange"
"1346","H",6.562,101.733967,"Green_Algae",1,"seagreen"
"1347","H",6.562,101.733967,"Brown_Algae",1,"chocolate4"
"1348","H",6.562,101.733967,"Red_Algae",1,"firebrick"
"1349","H",6.562,101.733967,"Barnacles",1,"bisque2"
"1350","H",6.562,101.733967,"Anemone",1,"orange"
"1351","H",6.329049,103.587732,"Green_Algae",1,"seagreen"
"1352","H",6.329049,103.587732,"Brown_Algae",1,"chocolate4"
"1353","H",6.329049,103.587732,"Red_Algae",1,"firebrick"
"1354","H",6.329049,103.587732,"Barnacles",1,"bisque2"
"1355","H",6.329049,103.587732,"Anemone",1,"orange"
"1356","H",6.230619,105.359472,"Green_Algae",1,"seagreen"
"1357","H",6.230619,105.359472,"Brown_Algae",1,"chocolate4"
"1358","H",6.230619,105.359472,"Red_Algae",1,"firebrick"
"1359","H",6.230619,105.359472,"Barnacles",1,"bisque2"
"1360","H",6.230619,105.359472,"Anemone",1,"orange"
"1361","H",6.184685,107.164022,"Green_Algae",1,"seagreen"
"1362","H",6.184685,107.164022,"Brown_Algae",1,"chocolate4"
"1363","H",6.184685,107.164022,"Red_Algae",1,"firebrick"
"1364","H",6.184685,107.164022,"Barnacles",1,"bisque2"
"1365","H",6.184685,107.164022,"Anemone",1,"orange"
"1366","H",5.922205,108.811084,"Green_Algae",1,"seagreen"
"1367","H",5.922205,108.811084,"Brown_Algae",1,"chocolate4"
"1368","H",5.922205,108.811084,"Red_Algae",1,"firebrick"
"1369","H",5.922205,108.811084,"Barnacles",1,"bisque2"
"1370","H",5.922205,108.811084,"Anemone",1,"orange"
"1371","H",5.77456,110.579543,"Green_Algae",1,"seagreen"
"1372","H",5.77456,110.579543,"Brown_Algae",1,"chocolate4"
"1373","H",5.77456,110.579543,"Red_Algae",1,"firebrick"
"1374","H",5.77456,110.579543,"Barnacles",1,"bisque2"
"1375","H",5.77456,110.579543,"Anemone",1,"orange"
"1376","H",5.551452,112.390655,"Green_Algae",1,"seagreen"
"1377","H",5.551452,112.390655,"Brown_Algae",1,"chocolate4"
"1378","H",5.551452,112.390655,"Red_Algae",1,"firebrick"
"1379","H",5.551452,112.390655,"Barnacles",1,"bisque2"
"1380","H",5.551452,112.390655,"Anemone",1,"orange"
"1381","H",5.38084,114.231296,"Green_Algae",1,"seagreen"
"1382","H",5.38084,114.231296,"Brown_Algae",1,"chocolate4"
"1383","H",5.38084,114.231296,"Barnacles",1,"bisque2"
"1384","H",5.38084,114.231296,"Anemone",1,"orange"
"1385","H",5.200385,116.075218,"Green_Algae",1,"seagreen"
"1386","H",5.200385,116.075218,"Brown_Algae",1,"chocolate4"
"1387","H",5.200385,116.075218,"Barnacles",1,"bisque2"
"1388","H",5.200385,116.075218,"Anemone",1,"orange"
"1389","H",4.88869,117.807586,"Green_Algae",1,"seagreen"
"1390","H",4.88869,117.807586,"Brown_Algae",1,"chocolate4"
"1391","H",4.88869,117.807586,"Barnacles",1,"bisque2"
"1392","H",4.88869,117.807586,"Anemone",1,"orange"
"1393","H",4.65902,119.648227,"Green_Algae",1,"seagreen"
"1394","H",4.65902,119.648227,"Brown_Algae",1,"chocolate4"
"1395","H",4.65902,119.648227,"Barnacles",1,"bisque2"
"1396","H",4.65902,119.648227,"Anemone",1,"orange"
"1397","H",4.622929,121.334661,"Green_Algae",1,"seagreen"
"1398","H",4.622929,121.334661,"Brown_Algae",1,"chocolate4"
"1399","H",4.622929,121.334661,"Barnacles",1,"bisque2"
"1400","H",4.622929,121.334661,"Anemone",1,"orange"
"1401","H",4.452317,123.021095,"Green_Algae",1,"seagreen"
"1402","H",4.452317,123.021095,"Brown_Algae",1,"chocolate4"
"1403","H",4.452317,123.021095,"Barnacles",1,"bisque2"
"1404","H",4.452317,123.021095,"Anemone",1,"orange"
"1405","H",4.281705,124.835488,"Green_Algae",1,"seagreen"
"1406","H",4.281705,124.835488,"Brown_Algae",1,"chocolate4"
"1407","H",4.281705,124.835488,"Barnacles",1,"bisque2"
"1408","H",4.281705,124.835488,"Anemone",1,"orange"
"1409","H",4.081564,126.636757,"Green_Algae",1,"seagreen"
"1410","H",4.081564,126.636757,"Brown_Algae",1,"chocolate4"
"1411","H",4.081564,126.636757,"Barnacles",1,"bisque2"
"1412","H",4.081564,126.636757,"Anemone",1,"orange"
"1413","H",4.012663,128.470836,"Green_Algae",1,"seagreen"
"1414","H",4.012663,128.470836,"Brown_Algae",1,"chocolate4"
"1415","H",4.012663,128.470836,"Barnacles",1,"bisque2"
"1416","H",4.012663,128.470836,"Anemone",1,"orange"
"1417","H",3.851894,130.140865,"Green_Algae",1,"seagreen"
"1418","H",3.851894,130.140865,"Brown_Algae",1,"chocolate4"
"1419","H",3.851894,130.140865,"Barnacles",1,"bisque2"
"1420","H",3.851894,130.140865,"Anemone",1,"orange"
"1421","H",3.704249,131.965101,"Green_Algae",1,"seagreen"
"1422","H",3.704249,131.965101,"Brown_Algae",1,"chocolate4"
"1423","H",3.704249,131.965101,"Barnacles",1,"bisque2"
"1424","H",3.704249,131.965101,"Anemone",1,"orange"
"1425","H",3.471298,133.79918,"Green_Algae",1,"seagreen"
"1426","H",3.471298,133.79918,"Brown_Algae",1,"chocolate4"
"1427","H",3.471298,133.79918,"Barnacles",1,"bisque2"
"1428","H",3.471298,133.79918,"Anemone",1,"orange"
"1429","H",3.422083,135.692317,"Green_Algae",1,"seagreen"
"1430","H",3.422083,135.692317,"Brown_Algae",1,"chocolate4"
"1431","H",3.422083,135.692317,"Barnacles",1,"bisque2"
"1432","H",3.422083,135.692317,"Anemone",1,"orange"
"1433","H",3.176008,137.608421,"Green_Algae",1,"seagreen"
"1434","H",3.176008,137.608421,"Brown_Algae",1,"chocolate4"
"1435","H",3.176008,137.608421,"Red_Algae",1,"firebrick"
"1436","H",3.176008,137.608421,"Barnacles",1,"bisque2"
"1437","H",3.176008,137.608421,"Anemone",1,"orange"
"1438","H",2.857751,139.396566,"Green_Algae",1,"seagreen"
"1439","H",2.857751,139.396566,"Brown_Algae",1,"chocolate4"
"1440","H",2.857751,139.396566,"Barnacles",1,"bisque2"
"1441","H",2.857751,139.396566,"Anemone",1,"orange"
"1442","H",2.733073,141.217521,"Green_Algae",1,"seagreen"
"1443","H",2.733073,141.217521,"Brown_Algae",1,"chocolate4"
"1444","H",2.733073,141.217521,"Red_Algae",1,"firebrick"
"1445","H",2.733073,141.217521,"Barnacles",1,"bisque2"
"1446","H",2.733073,141.217521,"Anemone",1,"orange"
"1447","H",2.546056,143.041757,"Green_Algae",1,"seagreen"
"1448","H",2.546056,143.041757,"Brown_Algae",1,"chocolate4"
"1449","H",2.546056,143.041757,"Barnacles",1,"bisque2"
"1450","H",2.546056,143.041757,"Anemone",1,"orange"
"1451","H",2.378725,144.934894,"Green_Algae",1,"seagreen"
"1452","H",2.378725,144.934894,"Brown_Algae",1,"chocolate4"
"1453","H",2.378725,144.934894,"Barnacles",1,"bisque2"
"1454","H",2.378725,144.934894,"Anemone",1,"orange"
"1455","H",2.250766,146.746006,"Green_Algae",1,"seagreen"
"1456","H",2.250766,146.746006,"Brown_Algae",1,"chocolate4"
"1457","H",2.250766,146.746006,"Barnacles",1,"bisque2"
"1458","H",2.250766,146.746006,"Anemone",1,"orange"
"1459","H",2.014534,148.547275,"Green_Algae",1,"seagreen"
"1460","H",2.014534,148.547275,"Brown_Algae",1,"chocolate4"
"1461","H",2.014534,148.547275,"Barnacles",1,"bisque2"
"1462","H",2.014534,148.547275,"Anemone",1,"orange"
"1463","H",1.899699,150.489627,"Green_Algae",1,"seagreen"
"1464","H",1.899699,150.489627,"Brown_Algae",1,"chocolate4"
"1465","H",1.899699,150.489627,"Barnacles",1,"bisque2"
"1466","H",1.899699,150.489627,"Anemone",1,"orange"
"1467","H",1.784864,152.323706,"Green_Algae",1,"seagreen"
"1468","H",1.784864,152.323706,"Brown_Algae",1,"chocolate4"
"1469","H",1.784864,152.323706,"Barnacles",1,"bisque2"
"1470","H",1.784864,152.323706,"Anemone",1,"orange"
"1471","H",1.624095,154.14138,"Green_Algae",1,"seagreen"
"1472","H",1.624095,154.14138,"Brown_Algae",1,"chocolate4"
"1473","H",1.624095,154.14138,"Barnacles",1,"bisque2"
"1474","H",1.624095,154.14138,"Anemone",1,"orange"
"1475","H",1.496136,155.952492,"Green_Algae",1,"seagreen"
"1476","H",1.496136,155.952492,"Brown_Algae",1,"chocolate4"
"1477","H",1.496136,155.952492,"Barnacles",1,"bisque2"
"1478","H",1.496136,155.952492,"Anemone",1,"orange"
"1479","H",1.191003,157.78329,"Green_Algae",1,"seagreen"
"1480","H",1.191003,157.78329,"Brown_Algae",1,"chocolate4"
"1481","H",1.191003,157.78329,"Red_Algae",1,"firebrick"
"1482","H",1.191003,157.78329,"Barnacles",1,"bisque2"
"1483","H",1.191003,157.78329,"Anemone",1,"orange"
"1484","H",1.079449,159.627212,"Green_Algae",1,"seagreen"
"1485","H",1.079449,159.627212,"Red_Algae",1,"firebrick"
"1486","H",1.079449,159.627212,"Barnacles",1,"bisque2"
"1487","H",1.079449,159.627212,"Anemone",1,"orange"
"1488","H",0.82025,161.526911,"Green_Algae",1,"seagreen"
"1489","H",0.82025,161.526911,"Brown_Algae",1,"chocolate4"
"1490","H",0.82025,161.526911,"Red_Algae",1,"firebrick"
"1491","H",0.82025,161.526911,"Barnacles",1,"bisque2"
"1492","H",0.82025,161.526911,"Anemone",1,"orange"
"1493","H",0.649637999999998,163.377395,"Green_Algae",1,"seagreen"
"1494","H",0.649637999999998,163.377395,"Anemone",1,"orange"
"1495","H",0.433092000000002,165.188507,"Green_Algae",1,"seagreen"
"1496","H",0.433092000000002,165.188507,"Red_Algae",1,"firebrick"
"1497","H",0.209984,166.996338,"Green_Algae",1,"seagreen"
"1498","H",0.0918679999999986,168.758235,"Green_Algae",1,"seagreen"
"1499","H",0.0918679999999986,168.758235,"Tube_Worms",1,"gold"
"1500","H",-0.104992,170.539818,"Green_Algae",1,"seagreen"
"1501","H",-0.104992,170.539818,"Red_Algae",1,"firebrick"
"1502","H",-0.242794,172.367335,"Green_Algae",1,"seagreen"
"1503","H",-0.242794,172.367335,"Brown_Algae",1,"chocolate4"
"1504","H",-0.242794,172.367335,"Red_Algae",1,"firebrick"
"1505","H",-0.442934999999999,174.299844,"Green_Algae",1,"seagreen"
"1506","H",-0.442934999999999,174.299844,"Red_Algae",1,"firebrick"
"1507","H",-0.623389999999998,176.120799,"Green_Algae",1,"seagreen"
"1508","H",-0.771034999999998,177.912225,"Green_Algae",1,"seagreen"
"1509","H",-0.826811999999999,179.756147,"Green_Algae",1,"seagreen"
"1510","A",9.468966,0,"Bare",1,"black"
"1511","A",9.134304,2.861032,"Bare",1,"black"
"1512","A",8.753708,5.538328,"Bare",1,"black"
"1513","A",8.363269,8.405922,"Bare",1,"black"
"1514","A",8.081103,11.280078,"Bare",1,"black"
"1515","A",7.713631,14.17392,"Bare",1,"black"
"1516","A",7.395374,17.071043,"Bare",1,"black"
"1517","A",7.027902,19.731934,"Bare",1,"black"
"1518","A",6.729331,22.589685,"Bare",1,"black"
"1519","A",6.401231,25.46056,"Bare",1,"black"
"1520","A",6.224057,28.393774,"Barnacles",1,"bisque2"
"1521","A",5.977982,31.376203,"Barnacles",1,"bisque2"
"1522","A",5.728626,34.040375,"Barnacles",1,"bisque2"
"1523","A",5.603948,36.894845,"Barnacles",1,"bisque2"
"1524","A",5.377559,39.7001,"Barnacles",1,"bisque2"
"1525","A",5.2496,42.593942,"Green_Algae",1,"seagreen"
"1526","A",5.2496,42.593942,"Barnacles",1,"bisque2"
"1527","A",5.062583,45.402478,"Green_Algae",1,"seagreen"
"1528","A",5.062583,45.402478,"Barnacles",1,"bisque2"
"1529","A",4.947748,48.250386,"Green_Algae",1,"seagreen"
"1530","A",4.947748,48.250386,"Barnacles",1,"bisque2"
"1531","A",4.862442,51.177038,"Green_Algae",1,"seagreen"
"1532","A",4.862442,51.177038,"Barnacles",1,"bisque2"
"1533","A",4.9215,54.051194,"Green_Algae",1,"seagreen"
"1534","A",4.9215,54.051194,"Barnacles",1,"bisque2"
"1535","A",5.656444,57.010656,"Bare",1,"black"
"1536","A",5.767998,59.947151,"Bare",1,"black"
"1537","A",5.813932,62.840993,"Bare",1,"black"
"1538","A",5.925486,65.656091,"Bare",1,"black"
"1539","A",5.853304,68.451503,"Bare",1,"black"
"1540","A",5.879552,71.36175,"Bare",1,"black"
"1541","A",5.810651,74.586973,"Bare",1,"black"
"1542","A",5.787684,77.490658,"Green_Algae",1,"seagreen"
"1543","A",5.781122,80.381219,"Green_Algae",1,"seagreen"
"1544","A",5.659725,83.025705,"Bare",1,"black"
"1545","A",5.70894,85.926109,"Green_Algae",1,"seagreen"
"1546","A",5.836899,88.888852,"Bare",1,"black"
"1547","A",5.758155,91.831909,"Bare",1,"black"
"1548","A",5.590824,94.699503,"Bare",1,"black"
"1549","A",5.439898,97.757395,"Bare",1,"black"
"1550","A",5.305377,100.631551,"Bare",1,"black"
"1551","A",5.226633,103.443368,"Green_Algae",1,"seagreen"
"1552","A",5.147889,106.281433,"Green_Algae",1,"seagreen"
"1553","A",4.990401,109.464003,"Bare",1,"black"
"1554","A",4.9215,112.387374,"Bare",1,"black"
"1555","A",4.737764,115.487919,"Bare",1,"black"
"1556","A",4.62621,118.490034,"Green_Algae",1,"seagreen"
"1557","A",4.383416,121.652918,"Bare",1,"black"
"1558","A",4.150465,124.865017,"Bare",1,"black"
"1559","A",4.058597,127.896661,"Green_Algae",1,"seagreen"
"1560","A",3.897828,130.921743,"Green_Algae",1,"seagreen"
"1561","A",3.779712,133.904172,"Green_Algae",1,"seagreen"
"1562","A",3.517232,136.893163,"Green_Algae",1,"seagreen"
"1563","A",3.563166,139.754195,"Green_Algae",1,"seagreen"
"1564","A",3.484422,142.864583,"Green_Algae",1,"seagreen"
"1565","A",3.395835,145.810921,"Green_Algae",1,"seagreen"
"1566","A",3.395835,148.744135,"Green_Algae",1,"seagreen"
"1567","A",3.284281,151.473927,"Green_Algae",1,"seagreen"
"1568","A",3.231785,154.374331,"Green_Algae",1,"seagreen"
"1569","A",3.14976,157.402694,"Green_Algae",1,"seagreen"
"1570","A",3.080859,160.522925,"Green_Algae",1,"seagreen"
"1571","A",3.054611,163.456139,"Green_Algae",1,"seagreen"
"1572","A",3.08414,166.363105,"Green_Algae",1,"seagreen"
"1573","A",3.041487,169.191327,"Green_Algae",1,"seagreen"
"1574","A",2.982429,172.009706,"Green_Algae",1,"seagreen"
"1575","A",3.008677,174.969168,"Green_Algae",1,"seagreen"
"1576","A",3.385992,178.066432,"Green_Algae",1,"seagreen"
"1577","A",3.753464,181.055423,"Bare",1,"black"
"1578","A",3.848613,184.136282,"Bare",1,"black"
"1579","A",3.868299,187.289323,"Green_Algae",1,"seagreen"
"1580","A",3.865018,190.435802,"Bare",1,"black"
"1581","A",3.947043,193.408388,"Bare",1,"black"
"1582","A",4.127498,196.384255,"Bare",1,"black"
"1583","A",4.071721,199.22232,"Bare",1,"black"
"1584","A",3.914233,202.148972,"Bare",1,"black"
"1585","A",3.760026,205.190459,"Bare",1,"black"
"1586","A",3.527075,208.031805,"Green_Algae",1,"seagreen"
"1587","A",3.221942,210.958457,"Green_Algae",1,"seagreen"
"1588","A",2.98571,213.970415,"Bare",1,"black"
"1589","A",2.815098,217.07096,"Tube_Worms",1,"gold"
"1590","A",2.614957,220.158381,"Tube_Worms",1,"gold"
"1591","A",2.450907,223.324546,"Green_Algae",1,"seagreen"
"1592","A",2.450907,223.324546,"Tube_Worms",1,"gold"
"1593","A",2.273733,226.546488,"Green_Algae",1,"seagreen"
"1594","A",2.273733,226.546488,"Tube_Worms",1,"gold"
"1595","A",2.181865,229.660157,"Green_Algae",1,"seagreen"
"1596","A",2.181865,229.660157,"Tube_Worms",1,"gold"
"1597","A",1.981724,232.718049,"Green_Algae",1,"seagreen"
"1598","A",1.981724,232.718049,"Tube_Worms",1,"gold"
"1599","A",1.952195,235.841561,"Green_Algae",1,"seagreen"
"1600","A",1.952195,235.841561,"Tube_Worms",1,"gold"
"1601","A",1.985005,238.840395,"Green_Algae",1,"seagreen"
"1602","A",1.985005,238.840395,"Tube_Worms",1,"gold"
"1603","A",1.948914,241.885163,"Green_Algae",1,"seagreen"
"1604","A",1.948914,241.885163,"Tube_Worms",1,"gold"
"1605","A",1.880013,244.972584,"Green_Algae",1,"seagreen"
"1606","A",1.880013,244.972584,"Tube_Worms",1,"gold"
"1607","A",1.752054,248.040319,"Green_Algae",1,"seagreen"
"1608","A",1.752054,248.040319,"Tube_Worms",1,"gold"
"1609","A",1.647062,251.078525,"Green_Algae",1,"seagreen"
"1610","A",1.647062,251.078525,"Tube_Worms",1,"gold"
"1611","A",1.519103,254.284062,"Green_Algae",1,"seagreen"
"1612","A",1.519103,254.284062,"Tube_Worms",1,"gold"
"1613","A",1.427235,257.322268,"Green_Algae",1,"seagreen"
"1614","A",1.427235,257.322268,"Tube_Worms",1,"gold"
"1615","A",1.427235,260.222672,"Green_Algae",1,"seagreen"
"1616","A",1.427235,260.222672,"Tube_Worms",1,"gold"
"1617","A",1.292714,263.39868,"Green_Algae",1,"seagreen"
"1618","A",1.292714,263.39868,"Tube_Worms",1,"gold"
"1619","A",1.292714,266.610779,"Green_Algae",1,"seagreen"
"1620","A",1.292714,266.610779,"Tube_Worms",1,"gold"
"1621","A",1.263185,269.570241,"Green_Algae",1,"seagreen"
"1622","A",1.263185,269.570241,"Tube_Worms",1,"gold"
"1623","A",1.200846,272.45424,"Green_Algae",1,"seagreen"
"1624","A",1.200846,272.45424,"Tube_Worms",1,"gold"
"1625","A",1.128664,275.400578,"Green_Algae",1,"seagreen"
"1626","A",1.128664,275.400578,"Tube_Worms",1,"gold"
"1627","A",1.053201,278.514247,"Green_Algae",1,"seagreen"
"1628","A",1.053201,278.514247,"Tube_Worms",1,"gold"
"1629","A",1.053201,278.514247,"Z_japonica",1,"green2"
"1630","A",1.000705,281.526205,"Green_Algae",1,"seagreen"
"1631","A",1.000705,281.526205,"Tube_Worms",1,"gold"
"1632","A",1.000705,281.526205,"Z_japonica",1,"green2"
"1633","A",1.092573,284.515196,"Green_Algae",1,"seagreen"
"1634","A",1.092573,284.515196,"Tube_Worms",1,"gold"
"1635","A",1.092573,284.515196,"Z_japonica",1,"green2"
"1636","A",1.131945,287.484501,"Green_Algae",1,"seagreen"
"1637","A",1.131945,287.484501,"Tube_Worms",1,"gold"
"1638","A",1.131945,287.484501,"Z_japonica",1,"green2"
"1639","A",1.191003,290.411153,"Green_Algae",1,"seagreen"
"1640","A",1.191003,290.411153,"Tube_Worms",1,"gold"
"1641","A",1.191003,290.411153,"Z_japonica",1,"green2"
"1642","A",1.253342,293.337805,"Green_Algae",1,"seagreen"
"1643","A",1.253342,293.337805,"Z_japonica",1,"green2"
"1644","A",1.227094,296.179151,"Green_Algae",1,"seagreen"
"1645","A",1.227094,296.179151,"Z_japonica",1,"green2"
"1646","A",1.286152,299.181266,"Green_Algae",1,"seagreen"
"1647","A",1.286152,299.181266,"Z_japonica",1,"green2"
"1648","A",1.565037,302.193224,"Green_Algae",1,"seagreen"
"1649","A",1.565037,302.193224,"Z_japonica",1,"green2"
"1650","A",1.660186,304.995198,"Green_Algae",1,"seagreen"
"1651","A",1.591285,308.15152,"Green_Algae",1,"seagreen"
"1652","A",1.528946,311.065048,"Green_Algae",1,"seagreen"
"1653","A",1.358334,313.92608,"Green_Algae",1,"seagreen"
"1654","A",1.358334,313.92608,"Tube_Worms",1,"gold"
"1655","A",1.207408,316.875699,"Green_Algae",1,"seagreen"
"1656","A",1.207408,316.875699,"Tube_Worms",1,"gold"
"1657","A",1.095854,319.86469,"Green_Algae",1,"seagreen"
"1658","A",1.095854,319.86469,"Tube_Worms",1,"gold"
"1659","A",0.944927999999999,322.912739,"Bare",1,"black"
"1660","A",0.908837,325.990317,"Green_Algae",1,"seagreen"
"1661","A",0.908837,325.990317,"Tube_Worms",1,"gold"
"1662","A",0.738224999999999,329.189292,"Green_Algae",1,"seagreen"
"1663","A",0.738224999999999,329.189292,"Tube_Worms",1,"gold"
"1664","A",0.738224999999999,329.189292,"Z_japonica",1,"green2"
"1665","A",0.446216,332.296399,"Green_Algae",1,"seagreen"
"1666","A",0.446216,332.296399,"Tube_Worms",1,"gold"
"1667","A",0.446216,332.296399,"Z_japonica",1,"green2"
"1668","A",0.269042000000001,335.236175,"Green_Algae",1,"seagreen"
"1669","A",0.269042000000001,335.236175,"Z_japonica",1,"green2"
"1670","A",0.052496,338.33672,"Green_Algae",1,"seagreen"
"1671","A",0.052496,338.33672,"Z_japonica",1,"green2"
"1672","A",-0.101710999999999,341.394612,"Green_Algae",1,"seagreen"
"1673","A",-0.101710999999999,341.394612,"Z_japonica",1,"green2"
"1674","S",15.965346,0,"Bare",1,"black"
"1675","S",15.545378,2.762602,"Bare",1,"black"
"1676","S",15.217278,5.521923,"Bare",1,"black"
"1677","S",14.889178,8.363269,"Bare",1,"black"
"1678","S",14.511863,11.214458,"Bare",1,"black"
"1679","S",13.924564,13.924564,"Bare",1,"black"
"1680","S",13.557092,16.726538,"Bare",1,"black"
"1681","S",13.166653,19.505545,"Barnacles",1,"bisque2"
"1682","S",12.690908,22.274709,"Barnacles",1,"bisque2"
"1683","S",12.333279,25.050435,"Barnacles",1,"bisque2"
"1684","S",12.116733,27.737574,"Barnacles",1,"bisque2"
"1685","S",11.703327,30.434556,"Barnacles",1,"bisque2"
"1686","S",11.703327,30.434556,"Anemone",1,"orange"
"1687","S",11.414599,33.262778,"Barnacles",1,"bisque2"
"1688","S",11.414599,33.262778,"Anemone",1,"orange"
"1689","S",10.929011,35.982727,"Barnacles",1,"bisque2"
"1690","S",10.929011,35.982727,"Anemone",1,"orange"
"1691","S",10.545134,38.791263,"Barnacles",1,"bisque2"
"1692","S",10.545134,38.791263,"Anemone",1,"orange"
"1693","S",10.128447,41.455435,"Red_Algae",1,"firebrick"
"1694","S",10.128447,41.455435,"Barnacles",1,"bisque2"
"1695","S",10.128447,41.455435,"Anemone",1,"orange"
"1696","S",9.64614,44.224599,"Red_Algae",1,"firebrick"
"1697","S",9.64614,44.224599,"Barnacles",1,"bisque2"
"1698","S",9.64614,44.224599,"Anemone",1,"orange"
"1699","S",9.452561,47.052821,"Red_Algae",1,"firebrick"
"1700","S",9.452561,47.052821,"Barnacles",1,"bisque2"
"1701","S",9.452561,47.052821,"Anemone",1,"orange"
"1702","S",8.822609,49.749803,"Red_Algae",1,"firebrick"
"1703","S",8.822609,49.749803,"Barnacles",1,"bisque2"
"1704","S",8.822609,49.749803,"Anemone",1,"orange"
"1705","S",8.323897,52.496,"Green_Algae",1,"seagreen"
"1706","S",8.323897,52.496,"Red_Algae",1,"firebrick"
"1707","S",8.323897,52.496,"Barnacles",1,"bisque2"
"1708","S",8.323897,52.496,"Anemone",1,"orange"
"1709","S",8.077822,55.222511,"Green_Algae",1,"seagreen"
"1710","S",8.077822,55.222511,"Brown_Algae",1,"chocolate4"
"1711","S",8.077822,55.222511,"Red_Algae",1,"firebrick"
"1712","S",8.077822,55.222511,"Barnacles",1,"bisque2"
"1713","S",8.077822,55.222511,"Anemone",1,"orange"
"1714","S",7.818623,57.97527,"Green_Algae",1,"seagreen"
"1715","S",7.818623,57.97527,"Brown_Algae",1,"chocolate4"
"1716","S",7.818623,57.97527,"Red_Algae",1,"firebrick"
"1717","S",7.818623,57.97527,"Barnacles",1,"bisque2"
"1718","S",7.818623,57.97527,"Anemone",1,"orange"
"1719","S",7.585672,60.787087,"Green_Algae",1,"seagreen"
"1720","S",7.585672,60.787087,"Brown_Algae",1,"chocolate4"
"1721","S",7.585672,60.787087,"Red_Algae",1,"firebrick"
"1722","S",7.585672,60.787087,"Barnacles",1,"bisque2"
"1723","S",7.585672,60.787087,"Anemone",1,"orange"
"1724","S",7.497085,63.513598,"Green_Algae",1,"seagreen"
"1725","S",7.497085,63.513598,"Brown_Algae",1,"chocolate4"
"1726","S",7.497085,63.513598,"Red_Algae",1,"firebrick"
"1727","S",7.497085,63.513598,"Barnacles",1,"bisque2"
"1728","S",7.497085,63.513598,"Anemone",1,"orange"
"1729","S",7.277258,66.318853,"Green_Algae",1,"seagreen"
"1730","S",7.277258,66.318853,"Brown_Algae",1,"chocolate4"
"1731","S",7.277258,66.318853,"Red_Algae",1,"firebrick"
"1732","S",7.277258,66.318853,"Barnacles",1,"bisque2"
"1733","S",7.277258,66.318853,"Anemone",1,"orange"
"1734","S",7.083679,69.045364,"Green_Algae",1,"seagreen"
"1735","S",7.083679,69.045364,"Brown_Algae",1,"chocolate4"
"1736","S",7.083679,69.045364,"Red_Algae",1,"firebrick"
"1737","S",7.083679,69.045364,"Barnacles",1,"bisque2"
"1738","S",7.083679,69.045364,"Anemone",1,"orange"
"1739","S",6.8901,71.807966,"Green_Algae",1,"seagreen"
"1740","S",6.8901,71.807966,"Brown_Algae",1,"chocolate4"
"1741","S",6.8901,71.807966,"Red_Algae",1,"firebrick"
"1742","S",6.8901,71.807966,"Barnacles",1,"bisque2"
"1743","S",6.8901,71.807966,"Anemone",1,"orange"
"1744","S",6.699802,74.554163,"Green_Algae",1,"seagreen"
"1745","S",6.699802,74.554163,"Brown_Algae",1,"chocolate4"
"1746","S",6.699802,74.554163,"Red_Algae",1,"firebrick"
"1747","S",6.699802,74.554163,"Barnacles",1,"bisque2"
"1748","S",6.699802,74.554163,"Anemone",1,"orange"
"1749","S",6.443884,77.339732,"Green_Algae",1,"seagreen"
"1750","S",6.443884,77.339732,"Brown_Algae",1,"chocolate4"
"1751","S",6.443884,77.339732,"Red_Algae",1,"firebrick"
"1752","S",6.443884,77.339732,"Barnacles",1,"bisque2"
"1753","S",6.443884,77.339732,"Anemone",1,"orange"
"1754","S",6.210933,80.144987,"Green_Algae",1,"seagreen"
"1755","S",6.210933,80.144987,"Red_Algae",1,"firebrick"
"1756","S",6.210933,80.144987,"Barnacles",1,"bisque2"
"1757","S",6.210933,80.144987,"Anemone",1,"orange"
